label,Logish,Mish,TanhLU,ReLU,Swish,Tanh,PReLU,Softplus,Cosine,Sinusoid,HardShrink,Pstanh
1,0.86211586,0.915545523,0.996498942,0.850722969,0.995698333,0.99281776,0.974754691,0.968287647,0.914004683,0.997707129,0.997221947,0.988470197
0,0.035466254,0.262453884,0.003773183,0.094330974,0.16842927,0.006897332,0.002581829,0.361933053,0.144571722,0.003886499,0.108906336,0.52004981
1,0.927458584,0.769255817,0.992642462,0.988855779,0.998282671,0.982765853,0.999910235,0.56408608,0.90191108,0.997697413,0.95002234,0.978443146
0,0.017961029,0.015757451,0.005737017,0.000248805,0.000641511,0.00722021,6.53E-05,0.103780441,0.11061044,0.002892041,7.42E-05,0.010872943
0,0.865531266,0.728102267,0.995558739,0.969165385,0.997378826,0.966942489,0.938238561,0.890169442,0.90735358,0.915072501,0.884198785,0.338807374
0,0.178419992,0.37062341,0.018071735,0.358162731,0.117533624,0.031551361,0.182592794,0.43547675,0.13901414,0.002331287,0.16576153,0.422109097
1,0.967371881,0.906343818,0.996746659,0.998345494,0.999999881,0.993649542,0.999868512,0.894426048,0.848808825,0.998730123,0.999978781,0.994149327
0,0.011300033,0.298706889,0.00271544,0.001764326,1.23E-05,0.005810664,3.75E-05,0.097121857,0.083602481,0.003210396,0.005908945,0.007033295
1,0.932183564,0.953428566,0.996676922,0.997643054,0.997762799,0.992034495,0.997031689,0.92708385,0.882419407,0.994039893,0.994034708,0.996236622
1,0.290749401,0.828878224,0.989658892,0.881542802,0.45122546,0.928561389,0.982393265,0.554563761,0.878868401,0.935605705,0.824467957,0.995031357
0,0.093084738,0.696645021,0.002964779,0.002289782,0.01580718,0.004334139,8.68E-05,0.185237363,0.054849248,0.004779228,0.030111846,0.005717706
1,0.72444123,0.79321146,0.997083962,0.997816086,0.999640822,0.995695591,0.973601162,0.833364248,0.903196096,0.997945726,0.99328208,0.991530538
0,0.074933313,0.092484049,0.006700666,0.000109066,2.04E-05,0.009454282,0.001197638,0.058372699,0.105879135,0.003246355,0.001199875,0.007203419
1,0.78210032,0.886309624,0.997204602,0.539533854,0.835002065,0.678125203,0.997523129,0.83300221,0.861394346,0.997885883,0.998400509,0.996145725
1,0.95100224,0.849211991,0.990885198,0.728946984,0.533345997,0.791775048,0.998158395,0.886659443,0.749526322,0.996284485,0.899199009,0.968704045
1,0.991600633,0.920751095,0.993834972,0.937602103,0.996410668,0.985859334,0.999462068,0.957871318,0.80305177,0.999212623,0.999994755,0.984145939
0,0.064760722,0.003569958,0.00334016,0.078300759,0.763374567,0.198508486,0.982967377,0.115293659,0.09952563,0.006902,0.065126993,0.382506579
0,0.114843912,0.428637534,0.263082951,0.868031681,0.379250377,0.88613075,0.735124052,0.86127311,0.583683848,0.995001495,0.646692991,0.969098508
1,0.998650253,0.986219108,0.997618973,0.897067666,0.997751772,0.835153997,0.999021888,0.934184551,0.833485126,0.999082685,0.999986529,0.994549572
1,0.983066738,0.91647315,0.996438742,0.73707062,0.99935776,0.975761175,0.999761045,0.910175383,0.879670918,0.99917978,0.999965906,0.995662034
1,0.946528196,0.99561125,0.983685493,0.822186112,0.710834265,0.964429319,0.996174157,0.82526207,0.812518299,0.997095108,0.305750817,0.385048062
1,0.971828759,0.903982937,0.996369243,0.943773925,0.946620166,0.948717654,0.988241851,0.96010673,0.870346546,0.999135435,0.999986887,0.982631922
1,0.999692321,0.98822093,0.997468114,0.973096192,0.998071134,0.984562576,0.998893082,0.935255647,0.840138733,0.999188006,0.999998331,0.980789244
1,0.218269825,0.356335729,0.008301081,0.622611344,0.185485929,0.693374395,0.153769702,0.451800883,0.690671086,0.013178932,0.550290346,0.019416682
1,0.940807879,0.843461454,0.993856251,0.807829857,0.759306312,0.869748771,0.996510208,0.791668057,0.896964669,0.988128245,0.575652599,0.976032853
1,0.603992939,0.97645992,0.983293533,0.774867713,0.769881487,0.80759871,0.956534863,0.856752336,0.892470539,0.994154036,0.992314756,0.98976469
0,0.010257423,0.004242187,0.006404559,0.20718655,0.159509316,0.134435818,0.359563887,0.01856642,0.824753463,0.001191474,0.000837332,0.00722135
1,0.991523147,0.945320845,0.997182012,0.78353852,0.986532569,0.980461061,0.999209225,0.951550364,0.866275311,0.998145461,0.937114775,0.990400016
1,0.995739222,0.984854877,0.996254683,0.854906559,0.997876048,0.984481454,0.999570072,0.970950007,0.868594885,0.999101758,0.997474849,0.990521193
1,0.058033735,0.00035647,0.003084941,0.099180847,0.052767575,0.020517537,0.086340308,0.00145094,0.1114446,0.001165075,0.004064863,0.003291405
1,0.906390429,0.987724304,0.9973405,0.90764612,0.974593401,0.754965961,0.985637248,0.800937176,0.751576602,0.998655081,0.997381032,0.992749155
0,0.770277977,0.723112345,0.996636629,0.737444103,0.541736603,0.678363144,0.979975641,0.899939299,0.694884181,0.998523176,0.994578123,0.995467901
0,0.067928992,0.53972286,0.04516897,0.756661475,0.097073838,0.193504974,0.761527777,0.55758667,0.091720305,0.895917296,0.575493217,0.258698404
1,0.988000333,0.926230848,0.997367084,0.89506495,0.999988079,0.988121152,0.992963493,0.96499598,0.833460212,0.988589823,0.999978065,0.976254106
0,0.026295613,0.001179181,0.002369434,0.166084424,0.010737978,0.020942284,0.01402471,0.006538627,0.095071457,0.002029447,4.07E-07,0.005530033
0,0.016560538,0.03421399,0.058342721,0.779430985,0.600710213,0.912484944,0.765580177,0.869547665,0.798754513,0.005299978,0.251742154,0.395008832
0,0.000598291,0.001759824,0.002677585,0.149543867,0.000425046,0.01321736,0.001151474,0.061447009,0.096480116,0.001047438,1.75E-05,0.002146171
0,0.045757893,2.22E-05,0.049293704,0.16174674,0.002165147,0.021175219,0.000845842,0.0162919,0.099191576,0.003368856,0.00016128,0.002543291
0,0.066341549,0.077141203,0.002172298,0.094836645,0.059145525,0.049337588,0.004703651,0.071568415,0.092668831,0.000743218,0.000677172,0.003851064
1,0.913231373,0.928476632,0.997598708,0.556520045,0.821913779,0.936622262,0.947222471,0.725794613,0.883021414,0.999106586,0.999286592,0.993722379
1,0.982489467,0.993065715,0.995315194,0.794950008,0.99769187,0.968923926,0.999272406,0.778798342,0.82528764,0.998622298,0.999978423,0.991248369
1,0.633526862,0.151361465,0.994680703,0.195774496,0.551096022,0.101215146,0.928389609,0.309785903,0.680057704,0.158788592,0.580333948,0.819712818
1,0.982230723,0.900639951,0.995513141,0.697576284,0.742799699,0.737341166,0.927514791,0.78953898,0.472580433,0.996899724,0.991525829,0.926278532
1,0.458152473,0.25528723,0.912124276,0.834386885,0.992226243,0.979525089,0.796284378,0.846463561,0.833693504,0.976837873,0.994893074,0.785024226
0,0.972471952,0.959081888,0.996406496,0.941072464,0.997595847,0.977174342,0.993456662,0.919755578,0.735125184,0.999051869,0.999998927,0.962753534
0,0.002260007,0.00016244,0.006677725,0.115319222,0.003507051,0.02066019,5.49E-05,0.052433733,0.359408975,0.000676388,0.000449793,0.001689965
1,0.16592291,0.018858712,0.763575494,0.476271003,0.053196117,0.14934811,0.949539959,0.657164454,0.751154184,0.116552226,0.72456187,0.557384133
0,0.319552958,0.04883074,0.002476596,0.891706824,0.349077225,0.108524874,0.228241861,0.784990489,0.687546492,0.001952732,0.027001362,0.133666396
1,0.999481499,0.989622593,0.997202635,0.793826818,0.964854479,0.837959349,0.982465088,0.832378328,0.683109105,0.999286473,0.99996531,0.992595136
1,0.752556443,0.902113795,0.997465491,0.835309923,0.996659994,0.809947789,0.980324209,0.887790084,0.486421138,0.999013662,0.970095634,0.974193752
0,0.00779796,0.017586742,0.002957908,0.115031898,0.011888207,0.015657835,0.01026897,0.027302558,0.167424247,0.002886877,4.61E-05,0.002750284
0,0.028666342,0.000349399,0.057887875,0.109129392,0.002312786,0.018863371,0.01149712,0.021917144,0.092924699,0.000985964,4.48E-05,0.002405521
0,0.093842983,0.000375987,0.027635325,0.245261595,0.020335406,0.04809726,0.009950116,0.296843052,0.387702376,0.002266922,0.001911221,0.006343591
0,0.90371567,0.876285255,0.014170341,0.865323186,0.261655062,0.963618219,0.221586093,0.963647664,0.115094192,0.008756208,0.016249334,0.102024764
1,0.564455152,0.193549022,0.997468472,0.814446151,0.994732976,0.984194458,0.291128129,0.76586622,0.559951365,0.739352703,0.999879241,0.525912225
1,0.31330663,0.213801026,0.905488431,0.779792607,0.538234711,0.497595489,0.790964842,0.898159564,0.702321529,0.99328351,0.737290263,0.937777162
1,0.106295966,0.382826507,0.930269837,0.294223785,0.880398273,0.41328755,0.998942435,0.869729698,0.784500718,0.948386252,0.223942533,0.971471429
1,0.663772404,0.893067658,0.997601807,0.863277197,0.924211025,0.893245995,0.973213613,0.821443796,0.852982938,0.945762277,0.959051847,0.334985524
0,0.688295901,0.121864557,0.86555934,0.717741728,0.487068653,0.957769871,0.254228532,0.63821876,0.09634763,0.010626355,0.999774516,0.509419918
0,0.016673356,0.001865218,0.00209966,0.182482138,0.189092115,0.040704411,0.031214397,0.040613379,0.108694091,0.002244447,0.000233208,0.004477727
0,0.022639416,0.129316047,0.003750099,0.093400151,0.505393803,0.973846674,0.918901742,0.137245223,0.18271178,0.001670299,0.024039056,0.221027434
1,0.543752134,0.934932888,0.984051526,0.849977851,0.9868505,0.883087695,0.997367918,0.766710699,0.817667902,0.99647826,0.918085694,0.994532943
0,0.22053133,0.067543134,0.006061703,0.439767897,0.300477564,0.416393876,0.292455792,0.812953115,0.367783785,0.001384157,0.252515674,0.075577639
1,0.892485976,0.894701242,0.997018099,0.582432806,0.968582571,0.583101749,0.96867317,0.628856778,0.799007177,0.998632252,0.99344629,0.945068777
0,0.018643517,3.47E-05,0.002350353,0.107730106,0.004374055,0.016238293,0.002382411,0.133405656,0.119053505,0.000836687,0.003170756,0.009885403
1,0.998869121,0.989314675,0.997391105,0.948643088,0.992049873,0.981849968,0.975599229,0.886695445,0.734149754,0.9991467,0.999995589,0.952256799
1,0.684230149,0.984372973,0.996959805,0.329378068,0.296102613,0.769860923,0.862174451,0.641385913,0.097374469,0.5193277,0.995184243,0.230772346
1,0.891475856,0.588228583,0.997463822,0.536184371,0.981274903,0.97831738,0.99839288,0.666212082,0.777537704,0.989990115,0.587768435,0.912505746
0,0.001913757,0.000107781,0.002742197,0.149256587,0.009249371,0.016309613,0.001437029,0.003454725,0.191761911,0.000800449,1.82E-05,0.003848
0,0.228380382,0.000539661,0.025399331,0.350800604,0.224212557,0.019528633,0.007166136,0.375641704,0.174680501,0.002855162,0.094814062,0.005132355
1,0.522143424,0.942557156,0.997445345,0.902846932,0.844797552,0.966982841,0.997603834,0.902656138,0.862437129,0.99925369,0.998089492,0.978018582
1,0.98536545,0.981149673,0.996876359,0.854126751,0.863236189,0.978648484,0.970833838,0.841815591,0.551853061,0.99722904,0.997047722,0.993699789
0,0.002260007,0.00016244,0.006677725,0.115319222,0.003507051,0.02066019,5.49E-05,0.052433733,0.359408975,0.000676388,0.000449793,0.001689965
1,0.18585375,0.832405746,0.996480942,0.815666676,0.782341838,0.961427867,0.956219852,0.688030601,0.543131232,0.959165156,0.99154985,0.970741332
1,0.9957968,0.964289963,0.997692585,0.953896224,0.998848915,0.972673297,0.99875474,0.909632504,0.894618213,0.999243498,0.998913765,0.952329636
0,0.03947318,0.051448449,0.239572987,0.253022611,0.46020785,0.154409409,0.272045374,0.053929996,0.095832594,0.13980256,3.61E-05,0.013755193
1,0.234545231,0.90209502,0.997236371,0.749576092,0.659740031,0.720760345,0.853551984,0.460967779,0.206261396,0.014112285,0.669977784,0.014007004
1,0.998722851,0.95928812,0.997288704,0.914990187,0.945437729,0.900857449,0.988004386,0.950173616,0.634638131,0.984482288,0.998662949,0.933847964
0,0.819328368,0.960972309,0.713282049,0.879737616,0.418402314,0.960424721,0.956590593,0.91912353,0.09462297,0.890414655,0.999667287,0.989698231
0,0.079517767,0.273654073,0.996669471,0.350788921,0.594068706,0.541685462,0.133745641,0.506663382,0.558143437,0.216919348,0.672666311,0.705779672
1,0.999929309,0.993217051,0.993900537,0.94007355,0.999965787,0.988195181,0.999917865,0.978428185,0.212965786,0.999024272,0.999970078,0.994172394
0,0.063637808,0.000652841,0.002118809,0.12277367,0.000541612,0.031963695,0.038094167,0.120300502,0.092843667,0.000757634,9.78E-05,0.00453052
0,0.052310146,0.159951627,0.002375207,0.190701962,0.021854704,0.218058959,0.215531886,0.11155019,0.766007721,0.00328038,0.001681612,0.001931626
0,0.063888751,0.056189548,0.004552227,0.791784883,0.149791956,0.125955299,0.03489935,0.750829816,0.602452934,0.01840101,0.03438155,0.018702567
1,0.990372896,0.986266196,0.99720484,0.947264969,0.823376775,0.961289048,0.996945083,0.893545032,0.891173661,0.997299492,0.999887943,0.994989336
0,0.052171227,0.060251575,0.977286518,0.204779923,0.468285412,0.519174635,0.676198781,0.15175724,0.099994995,0.001455637,0.231713623,0.180173695
1,0.912496626,0.873953342,0.169744283,0.74139756,0.643030405,0.360725254,0.629412353,0.852893829,0.174999565,0.958565593,0.930342317,0.977301538
0,0.053304937,0.001501771,0.002263598,0.458193183,0.014270767,0.015020653,0.011379307,0.037308428,0.097138003,0.0061578,0.003569023,0.002750269
0,0.044869907,9.11E-05,0.00214629,0.49195984,0.00830428,0.088291787,0.005919657,0.378165364,0.21734789,0.000891286,0.000400507,0.002121454
0,0.06608884,0.065877013,0.002201163,0.308916509,0.053571288,0.242691994,0.191127852,0.566841245,0.110193163,0.000978832,0.02861096,0.017487865
1,0.878412843,0.498130709,0.997072697,0.67159766,0.481460959,0.53259635,0.902165651,0.740849018,0.737023234,0.983442962,0.928073227,0.828655422
0,0.040015686,0.003329835,0.002337451,0.205055878,0.140536666,0.216941297,0.047208514,0.021400999,0.458584517,0.002459236,0.037785575,0.002596011
1,0.999640942,0.999764264,0.996618867,0.948512793,0.999999762,0.987914026,0.999862552,0.989750922,0.883735299,0.999085426,0.999999523,0.99556905
1,0.466686934,0.355548978,0.994646132,0.234929323,0.661219299,0.386152595,0.898118079,0.482109904,0.412921846,0.99495846,0.924503088,0.94104141
1,0.948909461,0.803555906,0.976309121,0.895469725,0.935842931,0.912505746,0.966998339,0.835282683,0.110484302,0.152494445,0.999881983,0.965089917
1,0.973007023,0.986050665,0.997403085,0.920713305,0.965538383,0.757335842,0.991765916,0.950742006,0.721292436,0.999123871,0.995012105,0.981761813
1,0.996230543,0.901485145,0.997678339,0.911770821,0.990044594,0.97038269,0.989779174,0.769690037,0.102998123,0.994286478,0.999999523,0.979145288
0,0.02873192,0.014671222,0.002420264,0.730052233,0.121821262,0.270323664,0.412035286,0.296435624,0.105369844,0.001523537,0.002315696,0.002253263
0,0.031975899,0.020458862,0.002724172,0.616719425,0.093948446,0.070134662,0.012034148,0.18434976,0.10140457,0.00115376,0.025123561,0.009725384
1,0.625724792,0.779293835,0.979071558,0.830698192,0.568987072,0.796464801,0.992536068,0.833236635,0.789038181,0.99830687,0.886599183,0.971983373
1,0.153434351,0.890778601,0.996880054,0.374927491,0.655831099,0.629181623,0.903527796,0.859169602,0.617823541,0.995017707,0.998651326,0.89851898
0,0.021116285,0.011441059,0.013280715,0.403929383,0.089674242,0.045399044,0.00099966,0.554906726,0.096819006,0.01328554,0.004490224,0.016022554
1,0.999177873,0.990803838,0.997494936,0.956849754,0.998743713,0.982863843,0.999592721,0.966113627,0.875202715,0.999114573,0.999991179,0.99585259
1,0.956228495,0.978524625,0.997518063,0.896031201,0.577072382,0.836792946,0.983836949,0.730671406,0.845375419,0.986167848,0.987906933,0.987067759
1,0.905620515,0.953149557,0.995106816,0.256438971,0.786807895,0.914793789,0.85298723,0.777524829,0.706367433,0.996970057,0.802044928,0.976910233
0,0.543278337,0.044463065,0.020918682,0.320469409,0.088385195,0.045092322,0.022126967,0.169615433,0.116256066,0.114561938,0.015433034,0.011611435
1,0.980400443,0.960927844,0.997333169,0.817192197,0.994741082,0.967853725,0.979491591,0.810627759,0.809565365,0.998559415,0.998980105,0.990849376
1,0.980424583,0.972134292,0.997543335,0.914219737,0.997259617,0.986739516,0.997685432,0.901029706,0.86275506,0.997521341,0.999752343,0.970985174
0,0.015820412,0.002503679,0.002455165,0.214740112,0.015738247,0.025075234,0.000463851,0.062039617,0.091900699,0.001453248,0.002812248,0.004649696
1,0.906934559,0.818413854,0.997620046,0.922815025,0.99402076,0.919787288,0.921702385,0.904978335,0.301820099,0.989857197,0.998814821,0.95264709
1,0.99113059,0.974761486,0.997410238,0.851784945,0.985330462,0.971294463,0.998279214,0.853165209,0.891982377,0.998540044,0.999354541,0.994636595
1,0.996884644,0.998262227,0.997639298,0.934454679,0.999974251,0.982521117,0.938935757,0.952864647,0.896106482,0.999296784,1,0.994267821
1,0.990128338,0.987196565,0.996608853,0.785062134,0.999810636,0.976108015,0.996496975,0.964901567,0.714601457,0.995694518,0.9998281,0.991649151
0,0.022465084,0.100261293,0.008775885,0.102516331,0.011634874,0.320527345,0.119371913,0.096850306,0.106149748,0.001886886,0.023401968,0.053888556
0,0.122361399,0.002743572,0.003011308,0.078703694,0.003318041,0.070957161,0.003024727,0.07640551,0.092180617,0.011801871,4.85E-06,0.002127907
1,0.787246346,0.440570921,0.997190893,0.524869978,0.251335382,0.715176344,0.375959277,0.846112072,0.436327338,0.512877107,0.041775122,0.047714412
1,0.884720385,0.918155849,0.99731487,0.776011646,0.961128116,0.967474997,0.989333928,0.890454233,0.885091066,0.993306935,0.999900818,0.977848113
0,0.221671313,0.038967792,0.010988797,0.24421905,0.147231013,0.190795928,0.03227124,0.401230037,0.091365464,0.001939152,0.006111127,0.033835817
0,0.005345152,1.74E-05,0.002766979,0.103396788,0.015628714,0.055189814,0.506548166,0.047484178,0.095130302,0.001174679,8.22E-05,0.014954262
0,0.049611073,0.107392989,0.0494541,0.188456029,0.08664681,0.028797194,0.0081472,0.424387515,0.443752229,0.000955644,0.000117702,0.003801705
0,0.031975899,0.020458862,0.002724172,0.616719425,0.093948446,0.070134662,0.012034148,0.18434976,0.10140457,0.00115376,0.025123561,0.009725384
1,0.965068042,0.972213507,0.995991051,0.878688693,0.991762757,0.95234555,0.999452293,0.929385364,0.838236928,0.999238729,0.999988079,0.989757419
1,0.969743252,0.959169328,0.997110844,0.674984753,0.985207021,0.978544414,0.999200046,0.964168131,0.868790925,0.9963606,0.999955773,0.990582705
0,0.047849383,0.013323436,0.068026058,0.484262675,0.517099023,0.072624132,0.036502101,0.054983955,0.097678341,0.001057222,0.029581919,0.286261886
0,0.027095268,0.322736949,0.004719057,0.225427732,0.334814429,0.074696809,0.070881844,0.112882592,0.651762784,0.001115134,0.008525181,0.01721064
1,0.861610949,0.88740927,0.996688664,0.44070971,0.9345541,0.953148901,0.97802949,0.758060813,0.769303083,0.997501552,0.996516943,0.992264986
0,0.370136052,0.147340089,0.994425297,0.683431089,0.322623253,0.140306488,0.753405869,0.841773868,0.845536888,0.352132827,0.475366801,0.507155001
0,0.080550686,0.00570213,0.004043658,0.252535015,0.677191556,0.363891274,0.03386825,0.234405115,0.095240198,0.001440537,0.003161794,0.012271009
0,0.052948896,0.027707461,0.008173092,0.841985226,0.0162345,0.18873623,0.375014901,0.399196953,0.109135903,0.00075783,0.003806504,0.006450233
0,0.054241046,0.041341901,0.065314703,0.471087396,0.231042072,0.657508314,0.424421847,0.766351521,0.755792797,0.019294538,0.601496696,0.114805423
0,0.002133671,0.001145013,0.002741342,0.144157067,0.001000437,0.014302799,0.00340394,0.050211009,0.093499072,0.000901362,5.08E-07,0.004614901
1,0.953862131,0.987547398,0.995117545,0.966900885,0.967301607,0.978766561,0.987405717,0.963625193,0.893638015,0.999059856,0.999999285,0.984694541
1,0.996364534,0.996355057,0.982843876,0.860563815,0.841699839,0.978852808,0.996653616,0.92604363,0.844401658,0.985854447,0.999979854,0.871506989
1,0.986382842,0.989857197,0.996248782,0.900126874,0.999271929,0.983048201,0.967164695,0.917676032,0.097417586,0.992669106,0.94494611,0.984310269
1,0.625554502,0.952830017,0.997082293,0.897609413,0.995755076,0.980856657,0.997694194,0.87435317,0.878896832,0.998924196,0.999976516,0.973731339
1,0.964931726,0.844429791,0.996696353,0.818436146,0.993269861,0.886878133,0.992029786,0.834789217,0.494489223,0.97143507,0.967266262,0.880974114
0,0.098135017,0.644767463,0.003540565,0.745021522,0.067718551,0.022160111,0.489393294,0.377347618,0.092075489,0.394520283,0.450153083,0.007810732
1,0.861710548,0.864766061,0.996998787,0.541285872,0.58987093,0.854280233,0.991902292,0.799729049,0.841754913,0.995210469,0.870056212,0.946762919
0,0.025327273,0.005429008,0.020860758,0.605576217,0.000819965,0.024479825,0.006414701,0.223192975,0.096752435,0.000666264,0.003434747,0.007142849
1,0.324177623,0.868099093,0.933127999,0.788470149,0.740171731,0.911410451,0.886575758,0.797586322,0.699502528,0.982213736,0.090605401,0.987912118
0,0.013204573,0.919044495,0.006177292,0.359394908,0.036698032,0.101350203,0.881580889,0.27953586,0.847563744,0.005917082,0.38589114,0.008398812
0,0.346088916,0.205789015,0.022822233,0.835620582,0.175232708,0.167010233,0.138293296,0.755403817,0.775776923,0.005290241,0.027153751,0.060345184
0,0.133650526,0.026727865,0.002925,0.152966425,0.598855913,0.098386958,0.220624924,0.211225554,0.103491142,0.006510275,0.061147746,0.042668477
0,0.028796034,0.008049957,0.009165426,0.712843359,0.183068797,0.035776358,0.03309444,0.435564846,0.747553229,0.00222635,0.003698234,0.016438544
1,0.882260144,0.889369249,0.997273266,0.931805432,0.909875691,0.901539147,0.893687248,0.723176003,0.81663096,0.997708201,0.999890208,0.971628845
0,0.021145765,0.014130416,0.005225385,0.579132676,0.000868035,0.037120607,0.005088238,0.212638125,0.095566794,0.000886178,0.001069818,0.011254425
1,0.97694093,0.952696502,0.996611059,0.899942994,0.983593881,0.953588247,0.998239636,0.965721309,0.880849302,0.971527874,0.999760807,0.976574361
0,0.025639227,0.581236839,0.91694057,0.575828314,0.939309955,0.187685937,0.167407274,0.764147103,0.097040787,0.009692366,0.59796536,0.007825631
1,0.988428652,0.612128437,0.997318327,0.79169637,0.873092294,0.949960351,0.999124944,0.925050557,0.825952411,0.998416662,0.995180249,0.929884195
0,0.010578711,3.46E-07,0.003688212,0.115819268,5.47E-05,0.014018897,0.022830963,0.007804134,0.092218876,0.016053617,1.02E-07,0.00407434
1,0.998288691,0.988461733,0.997481406,0.921697557,0.999461472,0.768389046,0.9980281,0.910893142,0.783116281,0.842348099,0.989773929,0.981430113
0,0.034944035,0.000429809,0.002639549,0.149073303,0.034991905,0.299711794,0.012455646,0.184051335,0.828012407,0.00406666,0.000906482,0.003386024
1,0.691264629,0.800239861,0.993385136,0.762667716,0.975015342,0.940709949,0.977439642,0.912580729,0.845862448,0.999063194,0.986663222,0.944215715
0,0.015229015,0.027035186,0.072599694,0.231928349,0.026659051,0.169701353,0.007580103,0.074047767,0.097142495,0.000980009,7.83E-06,0.00628675
0,0.006354044,0.00145083,0.004019188,0.289967895,0.027541136,0.018325841,0.099010587,0.161703706,0.118972294,0.001108859,0.001380767,0.012734507
0,0.002133671,0.001145013,0.002741342,0.144157067,0.001000437,0.014302799,0.00340394,0.050211009,0.093499072,0.000901362,5.08E-07,0.004614901
1,0.181497172,0.719798207,0.993507028,0.227113768,0.9260782,0.794466555,0.983721137,0.65072614,0.706829727,0.982749939,0.915271103,0.992547452
0,0.010465811,0.004817745,0.007856376,0.423083544,0.236753702,0.019971624,0.021666212,0.090846255,0.096148208,0.001820872,0.008614473,0.028414134
1,0.996384501,0.991628051,0.99476105,0.751909852,0.945953548,0.968564153,0.975843549,0.9433465,0.882406235,0.996917009,0.998682082,0.993400753
1,0.62819761,0.469701052,0.470790178,0.636454105,0.566345692,0.187857524,0.573132992,0.276715159,0.539868891,0.001642659,0.442325234,0.727313459
0,0.009422745,0.000397663,0.00276981,0.252351969,0.051492624,0.023561735,0.02767482,0.062691003,0.09897171,0.00072983,3.80E-05,0.003355111
1,0.016499607,0.106112935,0.008741714,0.237850487,0.572899818,0.168968245,0.902369201,0.632602334,0.476637363,0.00294165,0.000306816,0.033869881
1,0.996612728,0.999801457,0.997135997,0.972353578,0.999302745,0.985610843,0.999949455,0.933583498,0.864448369,0.999136388,0.999922037,0.993806839
1,0.104998611,0.851990283,0.995277524,0.523718417,0.358513862,0.47013244,0.962923586,0.220167339,0.096758731,0.959439516,0.985250294,0.507082641
1,0.991799593,0.983691335,0.993180037,0.921466768,0.999829054,0.978996754,0.998715639,0.950959086,0.882206678,0.998197377,0.999999404,0.994325101
0,0.389989614,0.09459728,0.041111607,0.719363987,0.167632475,0.49870494,0.115560435,0.805317223,0.810731649,0.006637147,0.007639277,0.021928143
1,0.205122426,0.050799292,0.996116042,0.777685344,0.767001688,0.42232582,0.98906368,0.795284629,0.095745035,0.996771872,0.992086232,0.986782551
0,0.004162892,0.020190665,0.003790139,0.252866477,0.052906279,0.026453804,0.002649927,0.220212027,0.108737215,0.001114932,0.00058198,0.003942837
1,0.903122783,0.952995896,0.996250689,0.789433599,0.545484066,0.961617887,0.990802228,0.917391241,0.0958248,0.617059767,0.999667525,0.990992844
0,0.0230652,0.277766228,0.002528097,0.404710084,0.149194226,0.041485816,0.870546043,0.253381073,0.104798183,0.006177025,0.001562578,0.030768581
0,0.068476588,0.007467631,0.044110715,0.471141487,0.328699738,0.146624878,0.333538443,0.349554986,0.098737828,0.010203149,0.127150103,0.122258082
1,0.999844551,0.995722294,0.997623861,0.873601675,0.999959707,0.984370887,0.999610007,0.94208169,0.879479289,0.998962879,0.999958992,0.995157182
0,0.324356437,0.71715343,0.004248321,0.733749807,0.414376587,0.342722982,0.934182107,0.381254613,0.175909132,0.001351587,0.034622908,0.004432612
0,0.986426115,0.815076828,0.747080743,0.581905663,0.596878767,0.822146952,0.925417483,0.903127909,0.892327428,0.090000726,0.945373714,0.965838075
0,0.015916269,0.019201633,0.003695798,0.12929067,0.882219255,0.067797884,0.218808264,0.309324503,0.10312324,0.003623689,0.00046958,0.007969595
1,0.856359661,0.967127204,0.997587323,0.821096957,0.964017451,0.957963765,0.990695596,0.893495739,0.893075407,0.996858954,0.99277097,0.995791078
0,0.006061896,0.000269694,0.023156224,0.120979927,0.36254099,0.054465793,0.008179322,0.344426721,0.129474059,0.004395993,0.000141191,0.277091593
0,0.005935986,0.028592953,0.002770324,0.073930509,0.013941198,0.016528828,0.034135744,0.135613501,0.094637617,0.001369419,0.00492692,0.003959657
0,0.000636001,0.323402375,0.035237204,0.131593868,0.20479852,0.08396285,0.853192747,0.029824687,0.102933533,0.00073122,0.001140328,0.004193014
1,0.865036368,0.81139797,0.996816576,0.846223891,0.990392685,0.974021018,0.998446286,0.901561201,0.86637038,0.999008596,0.739245892,0.991103053
0,0.004758143,0.000337787,0.002052911,0.124109574,0.059938762,0.027360335,0.017312462,0.034447134,0.100432858,0.993223071,0.01350868,0.021640845
1,0.9812361,0.998930395,0.996288538,0.961992919,0.971360385,0.966849327,0.999168992,0.917387247,0.870839715,0.999269545,0.999999285,0.995304704
1,0.872933865,0.916978598,0.997418523,0.794598937,0.979999185,0.967657208,0.984690309,0.843726337,0.091494724,0.97360456,0.998811007,0.983475447
1,0.975961208,0.072063051,0.997026384,0.704555929,0.962293386,0.324977845,0.105062641,0.612362385,0.218420118,0.866837978,0.99862361,0.973931789
1,0.975857973,0.594651997,0.99745363,0.915290296,0.781006396,0.737982094,0.958705068,0.975339949,0.16798687,0.997189939,0.999991179,0.993996739
0,0.010849298,0.000440068,0.00274124,0.113270663,0.011085184,0.014577304,7.28E-05,0.060105409,0.095683686,0.00078869,8.52E-06,0.001904069
0,0.822642326,0.583505213,0.973358154,0.746731997,0.464791864,0.580005288,0.981550455,0.639962673,0.159520358,0.114285216,0.278997779,0.1266433
1,0.989515781,0.922587752,0.993809521,0.889851034,0.78661567,0.919526219,0.995496392,0.892469287,0.886108279,0.997902751,0.997625887,0.982997179
